id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
25129,SOM-2008-1-770-90,2008,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,Reuters 2008-02-25,,,,witnesses; local chairman; authorities,1,Dhobley town,Dhooble town,Lower Juba region,Afmadow district,0.406270,41.012380,POINT (41.012380 0.406270),130043,Somalia,520,Africa,1,1,02/24/2008 00:00:00,02/24/2008 00:00:00,0,0,0,2,2,3,2,
25130,SOM-1994-2-288-2,1994,True,Clear,2,5432,4822,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,5432,5432,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,972,972,Forces of Abdurahman Ahmed Ali 'Tur',675,675,Republic of Somaliland,-1,R 1994-10-16; R2,,,,President Egal,2,Hargeysa town,Hargeysa town (airport),Woqooyi Galbeed region,Hargeysa district,9.560000,44.065000,POINT (44.065000 9.560000),143729,Somalia,520,Africa,1,1,10/15/1994 00:00:00,10/15/1994 00:00:00,0,0,4,0,4,4,4,
25131,SOM-1999-2-299-1,1999,True,Clear,2,5439,4829,SNF - MSAB  - SNF ,5439,5439,SNF - MSAB  - SNF ,973,973,SNF - MSAB ,1035,1035,SNF ,-1,R 1999-04-22,,,,,4,Gedo region,Gedo region ('near the Kenyan border'),Gedo region,,3.000000,42.000000,POINT (42.000000 3.000000),134365,Somalia,520,Africa,1,1,04/07/1999 00:00:00,04/07/1999 00:00:00,3,0,0,0,3,3,3,
25132,SOM-2010-1-770-158,2010,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"All Africa 10 September 2010 ""Somalia - 20 People have been killed and dozens others in fresh Mogadishu clashes",,,,Govt spokesperson,1,Mogadishu city,Mogadishu city (Bondere & Hawlwadag),Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,2,09/07/2010 00:00:00,09/10/2010 00:00:00,0,0,0,0,0,20,0,
25133,SOM-2009-1-770-115,2009,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,Garowe Online/All Africa Global Media via COMTEX 2009-09-10; Italian-based Missionary Service News Agency (Misna) website on BBC Mon 2009-09-11,,,,"port employee, witnesses",1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,09/09/2009 00:00:00,09/09/2009 00:00:00,0,0,0,0,0,2,0,
25134,SOM-1995-1-211-16,1995,True,Clear,1,337,337,Somalia: Government,747,747,Government of Somalia - USC/SNA,95,95,Government of Somalia,503,503,USC/SNA,-1,R 1995-01-06,,,,witnesses,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,01/06/1995 00:00:00,01/06/1995 00:00:00,0,0,0,4,4,4,4,
25135,SOM-2010-2-10-3,2010,True,Clear,2,5183,4573,Ahlu Sunna Waljamaca - Al-Shabaab,5183,5183,Ahlu Sunna Waljamaca - Al-Shabaab,894,894,Ahlu Sunna Waljamaca,717,717,Al-Shabaab,-1,"Garoweonline.com in English 12 Jan 10 (BBC Monitoring Africa 13 January 2010 ""Moderate Islamists say captured key towns in central Somalia",,,,Ahlu Sunna Waljamaca spokesman,1,Wabxo town,Wabxo town (near Ceel Buur),Galgudud region,El Bur district,4.516667,46.283333,POINT (46.283333 4.516667),136533,Somalia,520,Africa,1,2,01/11/2010 00:00:00,01/12/2010 00:00:00,0,0,0,16,16,16,16,
25136,SOM-2010-1-770-93,2010,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"Reuters 27 March 2010 ""Four Somalis killed by roadside bomb, police say",,,,police officer + al Shabaab statement,1,Mogadishu city,Mogadishu city (Hamar Jajab),Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/27/2010 00:00:00,03/27/2010 00:00:00,3,0,1,0,4,4,4,
25137,SOM-2006-1-632-49,2006,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,"AP 27/12, Radio HornAfrik, Mogadishu, in Somali 0500 gmt 27 Dec 06",,,,SICS spokesperson,1,Adado town,Cadaado town,Galgudud region,Adado district,6.140278,46.625556,POINT (46.625556 6.140278),138694,Somalia,520,Africa,1,1,12/27/2006 00:00:00,12/27/2006 00:00:00,0,0,0,54,54,54,0,
25138,SOM-2004-2-43-6,2004,True,Clear,2,5215,4605,Da'ud subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye),5215,5215,Da'ud subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye),595,595,Da'ud subclan of Abgal clan (Hawiye),699,699,Warsangeli subclan of Abgal clan (Hawiye),-1,irin 13/5,,,,,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/13/2004 00:00:00,05/13/2004 00:00:00,0,0,0,21,21,21,17,
25139,SOM-1996-2-288-3,1996,False,Clear,2,5432,4822,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,5432,5432,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,972,972,Forces of Abdurahman Ahmed Ali 'Tur',675,675,Republic of Somaliland,-1,Reuters 1996-02-12,,,,republic's defence minister Abdillahi Hussein Iman,1,Burao town,Burco town,Togdheer region,Burao district,9.524167,45.536944,POINT (45.536944 9.524167),143732,Somalia,520,Africa,1,1,02/12/1996 00:00:00,02/12/1996 00:00:00,0,0,0,0,0,1,0,
25140,SOM-1994-2-288-1,1994,True,Clear,2,5432,4822,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,5432,5432,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,972,972,Forces of Abdurahman Ahmed Ali 'Tur',675,675,Republic of Somaliland,-1,"R 1994-10-16; R2; BBC 1994-10-18 (AFP news agency, Paris, in English 1016 gmt 16 Oct 94)",,,,UN sources; Somaliland president Egal,4,Woqooyi Galbeed region,Woqooyi Galbeed region (Hargeisa-Berbera road),Woqooyi Galbeed region,,10.000000,44.500000,POINT (44.500000 10.000000),144450,Somalia,520,Africa,1,1,10/15/1994 00:00:00,10/15/1994 00:00:00,1,0,0,0,1,1,1,
25141,SOM-2007-1-632-211,2007,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,BBC 9/15/2007,,,,Somali NetRadio website on 14 September,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,09/14/2007 00:00:00,09/14/2007 00:00:00,0,0,0,0,0,5,0,
25142,SOM-2007-1-632-27,2007,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,"AFP 2007-02-02,",,,,residents,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,02/01/2007 00:00:00,02/01/2007 00:00:00,0,0,0,1,1,1,1,
25143,SOM-2009-1-770-124,2009,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,R 2009-09-23,,,,"witnesses, resident; Ambulance service coordinator Ali Musa",1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,09/23/2009 00:00:00,09/23/2009 00:00:00,0,0,0,12,12,12,12,
25144,SOM-2010-1-770-57,2010,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"Shabeelle Media Network website, Mogadishu, in Somali 12 Sep 10 (BBC Monitoring Africa 12 September 2010 ""Five Somali soldiers killed in landmine attack in Mogadishu",,,,,1,Mogadishu city,Mogadishu city (Waberi district),Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,09/12/2010 00:00:00,09/12/2010 00:00:00,5,0,0,0,5,5,5,
25145,SOM-1995-2-288-5,1995,True,Clear,2,5432,4822,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,5432,5432,Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,972,972,Forces of Abdurahman Ahmed Ali 'Tur',675,675,Republic of Somaliland,-1,R 1995-03-22,,,,Hargeisa residents,2,Hargeysa town,Hargeysa town (airport),Woqooyi Galbeed region,Hargeysa district,9.560000,44.065000,POINT (44.065000 9.560000),143729,Somalia,520,Africa,1,1,03/21/1995 00:00:00,03/21/1995 00:00:00,6,2,0,0,8,8,8,
25146,SOM-1990-1-207-33,1990,True,Clear,1,337,337,Somalia: Government,744,744,Government of Somalia - SNM,95,95,Government of Somalia,500,500,SNM,-1,"African Defence, Dec. 1990",,,,,1,Berbera town,Berbera town,Woqooyi Galbeed region,Berbera district,10.435556,45.016389,POINT (45.016389 10.435556),144451,Somalia,520,Africa,1,4,12/01/1990 00:00:00,12/31/1990 00:00:00,2,0,0,0,2,2,0,
25147,SOM-2007-1-632-21,2007,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,"AP 2007-01-24 (deaths), AFP 2007-01-24 (what)",,,,witnesses,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,01/24/2007 00:00:00,01/24/2007 00:00:00,0,0,0,2,2,2,2,
25148,SOM-1991-1-208-6,1991,True,Clear,1,337,337,Somalia: Government,745,745,Government of Somalia - SPM,95,95,Government of Somalia,501,501,SPM,-1,R 1991-04-03,,,,Darod fighters,1,Shalaamboot village,Shalaamboot village,Lower Shabelle region,Marka district,1.700000,44.683333,POINT (44.683333 1.700000),132210,Somalia,520,Africa,1,5,03/03/1991 00:00:00,04/03/1991 00:00:00,25,0,0,0,25,25,25,
25149,SOM-2010-2-10-17,2010,True,Clear,2,5183,4573,Ahlu Sunna Waljamaca - Al-Shabaab,5183,5183,Ahlu Sunna Waljamaca - Al-Shabaab,894,894,Ahlu Sunna Waljamaca,717,717,Al-Shabaab,-1,"AllAfrica 16 November 2010 ""Ahlu Snna, Government Troops Take Over Control of Balad-Hawo",,,,Locals,1,Belet Hawa town,Bulo Hawo town,Gedo region,Belet Hawa district,3.929306,41.874525,POINT (41.874525 3.929306),135084,Somalia,520,Africa,1,2,11/08/2010 00:00:00,11/11/2010 00:00:00,0,0,0,20,20,20,18,
25150,SOM-2007-1-632-121,2007,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,BBC 8/3/2007,,,,eye witness,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,08/03/2007 00:00:00,08/03/2007 00:00:00,1,0,0,0,1,1,1,
25151,SOM-2000-2-9-1,2000,False,Clear,2,5182,4572,Agon-Yar subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye),5182,5182,Agon-Yar subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye),575,575,Agon-Yar subclan of Abgal clan (Hawiye),699,699,Warsangeli subclan of Abgal clan (Hawiye),-1,X 2000-08-29,,,,,1,Jowhar town,Jawhar town,Middle Shabelle region,Jowhar district,2.766667,45.516667,POINT (45.516667 2.766667),133652,Somalia,520,Africa,1,2,08/26/2000 00:00:00,08/28/2000 00:00:00,1,1,0,0,2,2,2,
25152,SOM-2006-1-632-32,2006,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,"AFP 30/11, Dow Jones 30/11, Dow Jones 1/12, AFP 1/12, AP 3/12",,,,"gov, SICS, witnesses",1,Baidoa town,Baydhabo town,Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,1,11/30/2006 00:00:00,11/30/2006 00:00:00,2,3,2,3,10,10,10,
25153,SOM-2009-1-770-51,2009,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"Garowe Online/All Africa Global Media via COMTEX, in All Africa 2009-05-17; Shabelle Media Network/All Africa Global Media via COMTEX in All Africa 2009-05-17",,,,,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/16/2009 00:00:00,05/16/2009 00:00:00,0,0,1,0,1,1,1,
25154,SOM-2009-2-10-26,2009,True,Clear,2,5183,4573,Ahlu Sunna Waljamaca - Al-Shabaab,5183,5183,Ahlu Sunna Waljamaca - Al-Shabaab,894,894,Ahlu Sunna Waljamaca,717,717,Al-Shabaab,-1,R 2009-05-18,,,,"witnesses, resident Ahmed Farah",1,Maxaas town,Maxaas town,Hiran region,Bulo Burti district,4.383333,46.083333,POINT (46.083333 4.383333),135813,Somalia,520,Africa,1,1,05/17/2009 00:00:00,05/17/2009 00:00:00,0,0,0,1,1,1,1,
25155,SOM-2009-1-770-24,2009,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,R 2009-03-11,,,,witnesses; officials,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/11/2009 00:00:00,03/11/2009 00:00:00,1,0,1,2,4,4,4,
25156,SOM-2008-1-770-91,2008,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,BBC 2008-02-25; Somaliweyn 2008-02-26; Dow Jones/AP 2008-02-26; Garowe 2008-02-27,,,,spokesman; eyewitnesses,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,02/25/2008 00:00:00,02/25/2008 00:00:00,1,0,0,0,1,1,1,
25157,SOM-1997-2-413-3,1997,True,Clear,2,5542,4932,Forces of General Morgan - Forces of Omar Jess,5542,5542,Forces of General Morgan - Forces of Omar Jess,1082,1082,Forces of General Morgan,965,965,Forces of Omar Jess,-1,R 1997-06-15,,,,residents; witnesses,1,Kismayo town,Kismaayo town,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,06/14/1997 00:00:00,06/14/1997 00:00:00,0,0,0,9,9,9,9,
25158,SOM-2008-1-770-190,2008,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,-1,"Horn Afrik, BBC, 2008-09-29; Garowe, All Africa 2008-09-30",,,,elder,2,Afgoye town,Afgooye town (outskirts),Lower Shabelle region,Afgoye district,2.150000,45.116667,POINT (45.116667 2.150000),132931,Somalia,520,Africa,1,1,09/29/2008 00:00:00,09/29/2008 00:00:00,2,0,0,0,2,2,2,
25159,SOM-2010-2-423-4.2,2010,True,Clear,2,5552,4942,Suleiman subclan of Habar Gidir clan (Hawiye) - Qubeys subclan (Dir),5552,5552,Suleiman subclan of Habar Gidir clan (Hawiye) - Qubeys subclan (Dir),687,687,Suleiman subclan of Habar Gidir clan (Hawiye),1098,1098,Qubeys subclan (Dir),-1,"AllAfrica 15 March 2010 ""Tense Increases, Death toll of yesterday's clan fighting rises to 20",,,,locals,1,Bacaadweyn locality,Bacaadweyne locality,Mudug region,Hobyo district,5.323800,47.907600,POINT (47.907600 5.323800),137256,Somalia,520,Africa,1,1,03/14/2010 00:00:00,03/14/2010 00:00:00,0,0,0,10,10,10,10,
25160,SOM-2009-2-10-15,2009,True,Clear,2,5183,4573,Ahlu Sunna Waljamaca - Al-Shabaab,5183,5183,Ahlu Sunna Waljamaca - Al-Shabaab,894,894,Ahlu Sunna Waljamaca,717,717,Al-Shabaab,-1,"Shabelle Media Network/All Africa Global Media via COMTEX, in All Africa 2009-03-27; Shabelle Media Network/All Africa Global Media via COMTEX, in All Africa 2009-03-29",,,,"Abdukadir Yusuf Aar, one of the Islamic administration of al-Shabab",1,Bardera town,Baardheere town,Gedo region,Bardera district,2.338564,42.285637,POINT (42.285637 2.338564),132925,Somalia,520,Africa,1,1,03/27/2009 00:00:00,03/27/2009 00:00:00,1,0,0,1,2,2,2,
25161,SOM-2004-2-98-2,2004,True,Clear,2,5264,4654,Forces of General Morgan - JVA,5264,5264,Forces of General Morgan - JVA,1082,1082,Forces of General Morgan,634,634,JVA,-1,afp 15/9,,,,,4,Lower Juba region,Halima Addey village,Lower Juba region,,0.000000,42.000000,POINT (42.000000 0.000000),130045,Somalia,520,Africa,1,1,09/15/2004 00:00:00,09/15/2004 00:00:00,7,14,0,0,21,21,21,
25162,SOM-2003-2-97-3,2003,True,Clear,2,5263,4653,JVA - JVA faction,5263,5263,JVA - JVA faction,634,634,JVA,788,788,JVA faction,-1,"BBC 16/10 ""Somalia: Clashes reported in souther port town",,,,Somali radio Midnimo 16/10,1,Kismayo town,Kismaayo town,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,10/15/2003 00:00:00,10/15/2003 00:00:00,0,0,0,1,1,1,1,
25163,SOM-2008-2-2-5,2008,True,Clear,2,5175,4565,Abgal clan (Hawiye) - Xawaadle clan (Hawiye),5175,5175,Abgal clan (Hawiye) - Xawaadle clan (Hawiye),1028,1028,Abgal clan (Hawiye),891,891,Xawaadle clan (Hawiye),-1,Somali Radio Simba website on 3 May 2008,,,,,1,Jowhar town,Dacaare village,Middle Shabelle region,Jowhar district,2.766667,45.516667,POINT (45.516667 2.766667),133652,Somalia,520,Africa,1,1,05/03/2008 00:00:00,05/03/2008 00:00:00,0,0,0,0,0,2,0,
25164,SOM-1998-2-55-1,1998,False,Clear,2,5224,4614,Duduble subclan of Gorgorte clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),5224,5224,Duduble subclan of Gorgorte clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),602,602,Duduble subclan of Gorgorte clan (Hawiye),687,687,Suleiman subclan of Habar Gidir clan (Hawiye),-1,R 1998-12-24,,,,,2,Mogadishu city,Mogadishu town,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,12/24/1998 00:00:00,12/24/1998 00:00:00,0,0,0,2,2,2,2,
25165,SOM-2004-2-41-1,2004,True,Clear,2,5213,4603,Dabare subclan of Digil clan (Digil-Mirifle) - Luway subclan of Mirifle clan (Digil-Mirifle),5213,5213,Dabare subclan of Digil clan (Digil-Mirifle) - Luway subclan of Mirifle clan (Digil-Mirifle),593,593,Dabare subclan of Digil clan (Digil-Mirifle),640,640,Luway subclan of Mirifle clan (Digil-Mirifle),-1,Somali web site Somaaljecel on 30 May,,,,,3,Dinsor district,Tugaar-Hoosle village (25 km from Diinsoor town),Bay region,Dinsor district,2.410514,42.976677,POINT (42.976677 2.410514),132926,Somalia,520,Africa,1,1,05/30/2004 00:00:00,05/30/2004 00:00:00,0,0,0,0,0,5,0,
25166,SOM-2007-1-632-93,2007,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,BBC 6/28/2007,,,,witnesses,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,06/27/2007 00:00:00,06/27/2007 00:00:00,2,0,0,0,2,2,2,
25167,SOM-2007-2-134-1,2007,False,Clear,2,5298,4688,Puntland State of Somalia - Republic of Somaliland,5298,5298,Puntland State of Somalia - Republic of Somaliland,671,671,Puntland State of Somalia,675,675,Republic of Somaliland,-1,"Reuters, 2007-04-15, ""Fighting flares between Somaliland, Puntland",,,,officials,1,Dhahar town,Dahar town (area),Sanaag region,Las Qoray district,9.747990,48.819880,POINT (48.819880 9.747990),143738,Somalia,520,Africa,1,1,04/16/2007 00:00:00,04/16/2007 00:00:00,0,0,0,1,1,1,1,
25168,SOM-2007-1-632-155,2007,True,Clear,1,337,337,Somalia: Government,749,749,Government of Somalia - ARS/UIC,95,95,Government of Somalia,505,505,ARS/UIC,-1,Reuters 9/5/2007,,,,police spokesman,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,09/05/2007 00:00:00,09/05/2007 00:00:00,0,8,0,0,8,8,8,
25170,SOM-2004-2-141-7,2004,True,Clear,2,5305,4695,Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),5305,5305,Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),680,680,Sa'ad subclan of Habar Gidir clan (Hawiye),687,687,Suleiman subclan of Habar Gidir clan (Hawiye),1,"""Reuters News,2004-12-10,Eight Somalis killed in fresh factional fighting.""",Reuters News,2004-12-10,Eight Somalis killed in fresh factional fighting.,,5,Central Somalia,Central Somalia,Galgudud region,,5.000000,47.000000,POINT (47.000000 5.000000),137255,Somalia,520,Africa,1,2,12/09/2004 00:00:00,12/11/2004 00:00:00,0,0,0,8,8,8,8,
25171,SOM-2002-2-140-16,2002,True,Clear,2,5304,4694,RRA - RRA - MH,5304,5304,RRA - RRA - MH,678,678,RRA,677,677,RRA - MH,-1,Xinhua News,,,,,1,El Dontole town,El Dontole town,Bakool region,Waajid district,3.833333,43.533333,POINT (43.533333 3.833333),135088,Somalia,520,Africa,1,1,12/17/2002 00:00:00,12/17/2002 00:00:00,0,0,0,6,6,6,6,
25173,SOM-2003-2-152-7,2003,True,Clear,2,5315,4705,USC/SSA - USC/SSA - OMF,5315,5315,USC/SSA - USC/SSA - OMF,502,502,USC/SSA,698,698,USC/SSA - OMF,-1,"BBC 25/11 ""Foreign aid workers evacuated after heavy fighting in Southenr Somali town",,,,HornAfrik Online,1,Dhanaane town,Dhanaane town,Lower Shabelle region,Marka district,1.872500,45.031111,POINT (45.031111 1.872500),132211,Somalia,520,Africa,1,3,11/17/2003 00:00:00,11/23/2003 00:00:00,0,0,0,0,0,7,0,
25174,SOM-1996-1-211-6,1996,True,Clear,1,337,337,Somalia: Government,747,747,Government of Somalia - USC/SNA,95,95,Government of Somalia,503,503,USC/SNA,-1,Reuters 1996-07-28,,,,,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,07/28/1996 00:00:00,07/28/1996 00:00:00,0,0,0,2,2,2,2,
25175,SOM-2000-2-280-4,2000,True,Clear,2,5424,4814,Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye) - Eli-Agon-Yar subclan of Abgal clan (Hawiye),5424,5424,Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye) - Eli-Agon-Yar subclan of Abgal clan (Hawiye),960,960,Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye),961,961,Eli-Agon-Yar subclan of Abgal clan (Hawiye),-1,R 2000-02-27; Qaran 2000-02-27,,,,radio reports; residents; Qaran reporter,1,Mahadday Weyn town,Mahadday Weyne town,Middle Shabelle region,Jowhar district,2.966667,45.533333,POINT (45.533333 2.966667),133652,Somalia,520,Africa,1,1,02/26/2000 00:00:00,02/26/2000 00:00:00,0,0,0,12,12,12,11,
25176,SOM-1997-2-413-7,1997,True,Clear,2,5542,4932,Forces of General Morgan - Forces of Omar Jess,5542,5542,Forces of General Morgan - Forces of Omar Jess,1082,1082,Forces of General Morgan,965,965,Forces of Omar Jess,-1,R 1997-08-27,,,,local authorities,2,Kismayo town,Kismaayo town (area),Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,2,5,05/01/1997 00:00:00,08/27/1997 00:00:00,0,0,0,152,152,152,152,
25177,SOM-1989-1-207-14,1989,True,Clear,1,337,337,Somalia: Government,744,744,Government of Somalia - SNM,95,95,Government of Somalia,500,500,SNM,-1,"African Defence, November 1989",,,,,5,Northern Somalia,Sherta village,Woqooyi Galbeed region,,10.000000,44.500000,POINT (44.500000 10.000000),144450,Somalia,520,Africa,1,1,09/02/1989 00:00:00,09/02/1989 00:00:00,5,0,0,0,5,5,5,
25178,SOM-2003-2-152-4,2003,True,Clear,2,5315,4705,USC/SSA - USC/SSA - OMF,5315,5315,USC/SSA - USC/SSA - OMF,502,502,USC/SSA,698,698,USC/SSA - OMF,-1,BBC 19/3,,,,IRIN 19/3,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,2,2,03/18/2003 00:00:00,03/19/2003 00:00:00,0,0,0,10,10,10,10,
25179,SOM-2001-2-281-2,2001,True,Clear,2,5425,4815,Abdulleh-Galmaha subclan of Abgal clan (Hawiye) - Kabaloh subclan of Abgal clan (Hawiye),5425,5425,Abdulleh-Galmaha subclan of Abgal clan (Hawiye) - Kabaloh subclan of Abgal clan (Hawiye),962,962,Abdulleh-Galmaha subclan of Abgal clan (Hawiye),963,963,Kabaloh subclan of Abgal clan (Hawiye),-1,"X 2001-07-08; R 2001-07-08, IRIN 2001-07-10",,,,travellers; VHF radio reports; businessman,4,Middle Shabelle region,Shabeellaha Dhexe (between the villages of Mohamed Saeed and Nur Dugleh),Middle Shabelle region,,3.000000,46.000000,POINT (46.000000 3.000000),134373,Somalia,520,Africa,1,1,07/07/2001 00:00:00,07/07/2001 00:00:00,0,0,0,7,7,7,7,
25180,SOM-1992-1-211-7,1992,True,Clear,1,337,337,Somalia: Government,747,747,Government of Somalia - USC/SNA,95,95,Government of Somalia,503,503,USC/SNA,-1,R 1992-03-01,,,,,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,02/29/1992 00:00:00,02/29/1992 00:00:00,0,0,10,0,10,10,10,
